edge_id,src,dst,edge_class,cost,detection_prob,exploitability,power_gain,is_ground_truth_path_step
E_QUBO_35535,N01607,N01574,config,2.425,0.59,0.636,1,False
E_QUBO_35536,N01607,N01556,auth,0.516,0.588,0.391,4,False
E_QUBO_35537,N01607,N01736,network,2.64,0.202,0.881,4,False
E_QUBO_35538,N01722,N01577,auth,2.329,0.154,0.052,4,False
E_QUBO_35539,N01722,N01620,config,2.393,0.197,0.724,1,False
E_QUBO_35540,N01722,N01574,privilege,1.591,0.36,0.894,10,False
E_QUBO_35541,N01722,N01556,privilege,2.904,0.948,0.729,3,False
E_QUBO_35542,N01722,N01736,privilege,1.749,0.396,0.052,2,False
E_QUBO_35543,N01577,N01504,config,1.291,0.542,0.367,1,False
E_QUBO_35544,N01620,N01504,auth,0.802,0.942,0.792,1,False
E_QUBO_35545,N01574,N01504,auth,2.472,0.758,0.749,4,False
E_QUBO_35546,N01556,N01504,config,2.4,0.087,0.196,0,False
E_QUBO_35547,N01736,N01504,network,0.715,0.947,0.619,0,False
E_QUBO_35548,N01539,N01700,config,0.994,0.514,0.303,2,False
E_QUBO_35549,N01539,N01517,cloud,2.917,0.796,0.692,0,False
E_QUBO_35550,N01539,N01573,network,2.891,0.22,0.5,2,False
E_QUBO_35551,N01539,N01683,network,2.87,0.519,0.759,1,False
E_QUBO_35552,N01539,N01560,privilege,0.722,0.132,0.619,3,False
E_QUBO_35553,N01700,N01532,network,1.743,0.505,0.614,3,False
E_QUBO_35554,N01700,N01542,privilege,1.445,0.803,0.392,9,False
E_QUBO_35555,N01517,N01532,privilege,1.815,0.797,0.717,5,False
E_QUBO_35556,N01517,N01542,network,2.66,0.816,0.426,3,False
E_QUBO_35557,N01573,N01532,config,0.59,0.082,0.722,4,False
E_QUBO_35558,N01573,N01542,network,1.875,0.21,0.412,2,False
E_QUBO_35559,N01683,N01532,network,2.556,0.88,0.157,0,False
E_QUBO_35560,N01683,N01542,cloud,2.034,0.57,0.189,3,False
E_QUBO_35561,N01560,N01532,config,2.984,0.795,0.755,4,False
E_QUBO_35562,N01560,N01542,config,0.978,0.321,0.057,2,False
E_QUBO_35563,N01532,N01728,privilege,0.547,0.84,0.555,6,False
E_QUBO_35564,N01532,N01607,network,2.929,0.211,0.197,1,False
E_QUBO_35565,N01532,N01722,privilege,2.628,0.505,0.33,5,False
E_QUBO_35566,N01542,N01728,privilege,0.802,0.679,0.734,5,False
E_QUBO_35567,N01542,N01607,config,2.933,0.481,0.448,4,False
E_QUBO_35568,N01542,N01722,config,0.601,0.169,0.72,4,False
E_QUBO_35569,N01728,N01577,config,0.938,0.442,0.336,3,False
E_QUBO_35570,N01728,N01620,config,1.849,0.07,0.151,0,False
E_QUBO_35571,N01728,N01574,privilege,2.903,0.14,0.711,10,False
E_QUBO_35572,N01728,N01556,network,1.198,0.337,0.156,3,False
E_QUBO_35573,N01728,N01736,cloud,2.77,0.712,0.666,0,False
E_QUBO_35574,N01607,N01577,privilege,1.121,0.783,0.112,8,False
E_QUBO_35575,N01607,N01620,privilege,2.515,0.782,0.526,2,False
E_QUBO_35576,N01607,N01574,config,2.7,0.585,0.387,2,False
E_QUBO_35577,N01607,N01556,auth,1.647,0.464,0.212,0,False
E_QUBO_35578,N01607,N01736,auth,1.796,0.844,0.309,2,False
E_QUBO_35579,N01722,N01577,config,2.805,0.792,0.647,0,False
E_QUBO_35580,N01722,N01620,cloud,1.745,0.116,0.327,1,False
E_QUBO_35581,N01722,N01574,auth,2.547,0.349,0.28,0,False
E_QUBO_35582,N01722,N01556,network,0.744,0.642,0.83,0,False
E_QUBO_35583,N01722,N01736,cloud,0.948,0.654,0.427,3,False
E_QUBO_35584,N01577,N01536,config,1.692,0.19,0.151,2,False
E_QUBO_35585,N01620,N01536,cloud,1.462,0.29,0.782,3,False
E_QUBO_35586,N01574,N01536,network,2.986,0.283,0.375,4,True
E_QUBO_35587,N01556,N01536,config,1.596,0.188,0.765,2,False
E_QUBO_35588,N01736,N01536,cloud,2.445,0.337,0.202,2,False
E_QUBO_35589,N01539,N01700,config,2.263,0.467,0.424,2,False
E_QUBO_35590,N01539,N01517,auth,1.703,0.363,0.873,3,False
E_QUBO_35591,N01539,N01573,network,1.946,0.933,0.319,2,False
E_QUBO_35592,N01539,N01683,auth,1.84,0.499,0.674,2,False
E_QUBO_35593,N01539,N01560,network,0.908,0.639,0.669,2,False
E_QUBO_35594,N01700,N01532,cloud,2.08,0.486,0.672,0,False
E_QUBO_35595,N01700,N01542,config,2.106,0.073,0.767,4,False
E_QUBO_35596,N01517,N01532,cloud,1.867,0.131,0.821,0,False
E_QUBO_35597,N01517,N01542,auth,0.802,0.06,0.077,2,False
E_QUBO_35598,N01573,N01532,cloud,2.758,0.152,0.198,3,False
E_QUBO_35599,N01573,N01542,network,0.953,0.864,0.72,4,False
E_QUBO_35600,N01683,N01532,config,2.519,0.522,0.863,4,False
E_QUBO_35601,N01683,N01542,config,1.083,0.936,0.617,3,False
E_QUBO_35602,N01560,N01532,config,2.061,0.43,0.813,4,False
E_QUBO_35603,N01560,N01542,network,2.494,0.817,0.297,4,False
E_QUBO_35604,N01532,N01728,network,1.969,0.081,0.386,2,False
E_QUBO_35605,N01532,N01607,config,1.824,0.206,0.848,0,False
E_QUBO_35606,N01532,N01722,privilege,0.82,0.304,0.33,8,False
E_QUBO_35607,N01542,N01728,config,0.794,0.691,0.676,1,False
E_QUBO_35608,N01542,N01607,network,2.128,0.444,0.254,4,False
E_QUBO_35609,N01542,N01722,privilege,2.08,0.715,0.657,8,False
E_QUBO_35610,N01728,N01577,config,0.704,0.736,0.082,2,False
E_QUBO_35611,N01728,N01620,config,1.067,0.784,0.097,1,False
E_QUBO_35612,N01728,N01574,privilege,0.669,0.381,0.114,7,False
E_QUBO_35613,N01728,N01556,cloud,2.98,0.629,0.202,0,False
E_QUBO_35614,N01728,N01736,cloud,2.597,0.337,0.281,3,False
E_QUBO_35615,N01607,N01577,network,1.547,0.378,0.84,1,False
E_QUBO_35616,N01607,N01620,auth,2.629,0.187,0.497,0,False
E_QUBO_35617,N01607,N01574,config,2.61,0.723,0.419,3,False
E_QUBO_35618,N01607,N01556,privilege,2.875,0.925,0.307,7,False
E_QUBO_35619,N01607,N01736,privilege,1.266,0.118,0.194,3,False
E_QUBO_35620,N01722,N01577,auth,2.674,0.519,0.815,0,False
E_QUBO_35621,N01722,N01620,network,2.36,0.571,0.541,3,False
E_QUBO_35622,N01722,N01574,privilege,1.184,0.07,0.863,6,False
E_QUBO_35623,N01722,N01556,cloud,2.568,0.712,0.544,4,False
E_QUBO_35624,N01722,N01736,cloud,1.037,0.152,0.65,0,False
E_QUBO_35625,N01577,N01575,network,0.505,0.764,0.082,0,False
E_QUBO_35626,N01620,N01575,config,1.492,0.234,0.665,1,False
E_QUBO_35627,N01574,N01575,auth,0.634,0.537,0.456,1,False
E_QUBO_35628,N01556,N01575,network,1.845,0.247,0.644,0,False
E_QUBO_35629,N01736,N01575,privilege,2.969,0.71,0.06,6,False
E_QUBO_35630,N01539,N01700,privilege,0.544,0.841,0.568,7,False
E_QUBO_35631,N01539,N01517,network,2.803,0.407,0.833,2,False
E_QUBO_35632,N01539,N01573,network,2.975,0.623,0.615,4,False
E_QUBO_35633,N01539,N01683,network,1.967,0.922,0.626,0,False
E_QUBO_35634,N01539,N01560,auth,2.668,0.079,0.356,2,False
E_QUBO_35635,N01700,N01532,network,1.53,0.631,0.231,3,False
E_QUBO_35636,N01700,N01542,auth,1.759,0.402,0.357,3,False
E_QUBO_35637,N01517,N01532,network,1.497,0.085,0.79,3,False
E_QUBO_35638,N01517,N01542,privilege,2.445,0.167,0.692,8,False
E_QUBO_35639,N01573,N01532,privilege,2.008,0.494,0.067,5,False
E_QUBO_35640,N01573,N01542,cloud,0.631,0.22,0.166,0,False
E_QUBO_35641,N01683,N01532,privilege,0.943,0.13,0.244,10,False
E_QUBO_35642,N01683,N01542,cloud,2.99,0.76,0.387,2,False
E_QUBO_35643,N01560,N01532,config,2.402,0.502,0.52,4,False
E_QUBO_35644,N01560,N01542,privilege,1.311,0.248,0.588,9,False
E_QUBO_35645,N01532,N01728,network,0.795,0.694,0.254,3,False
E_QUBO_35646,N01532,N01607,network,1.693,0.883,0.474,1,False
E_QUBO_35647,N01532,N01722,privilege,1.549,0.377,0.187,4,False
E_QUBO_35648,N01542,N01728,config,0.613,0.321,0.652,2,False
E_QUBO_35649,N01542,N01607,config,1.889,0.218,0.365,0,False
E_QUBO_35650,N01542,N01722,cloud,1.625,0.684,0.287,0,False
E_QUBO_35651,N01728,N01577,privilege,0.846,0.906,0.875,4,False
E_QUBO_35652,N01728,N01620,privilege,1.335,0.372,0.143,3,False
E_QUBO_35653,N01728,N01574,auth,2.851,0.661,0.156,4,False
E_QUBO_35654,N01728,N01556,auth,2.093,0.665,0.562,1,False
E_QUBO_35655,N01728,N01736,privilege,0.628,0.693,0.741,7,True
E_QUBO_35656,N01607,N01577,network,1.954,0.105,0.785,0,False
E_QUBO_35657,N01607,N01620,cloud,2.103,0.132,0.695,0,False
E_QUBO_35658,N01607,N01574,privilege,1.762,0.717,0.286,4,False
E_QUBO_35659,N01607,N01556,network,2.823,0.416,0.817,0,False
E_QUBO_35660,N01607,N01736,cloud,1.178,0.164,0.48,0,True
E_QUBO_35661,N01722,N01577,privilege,1.197,0.184,0.308,4,False
E_QUBO_35662,N01722,N01620,auth,1.36,0.503,0.247,1,False
E_QUBO_35663,N01722,N01574,network,2.483,0.396,0.532,0,False
E_QUBO_35664,N01722,N01556,config,2.492,0.787,0.711,2,False
E_QUBO_35665,N01722,N01736,network,1.789,0.923,0.772,2,False
E_QUBO_35666,N01577,N01597,auth,1.704,0.558,0.642,4,False
E_QUBO_35667,N01620,N01597,config,2.761,0.718,0.344,3,False
E_QUBO_35668,N01574,N01597,privilege,2.729,0.561,0.246,4,False
E_QUBO_35669,N01556,N01597,privilege,2.181,0.083,0.205,4,False
E_QUBO_35670,N01736,N01597,cloud,1.041,0.452,0.759,0,False
E_QUBO_35671,N01539,N01700,config,2.134,0.342,0.283,0,False
E_QUBO_35672,N01539,N01517,network,0.976,0.629,0.321,1,False
E_QUBO_35673,N01539,N01573,privilege,1.763,0.348,0.663,8,False
E_QUBO_35674,N01539,N01683,config,1.598,0.839,0.746,2,False
E_QUBO_35675,N01539,N01560,network,0.981,0.497,0.127,1,False
E_QUBO_35676,N01700,N01532,auth,2.052,0.832,0.188,2,False
E_QUBO_35677,N01700,N01542,privilege,2.882,0.757,0.257,4,False
E_QUBO_35678,N01517,N01532,auth,2.166,0.07,0.556,1,False
E_QUBO_35679,N01517,N01542,auth,1.011,0.308,0.835,0,False
E_QUBO_35680,N01573,N01532,network,1.981,0.288,0.726,1,False
E_QUBO_35681,N01573,N01542,cloud,1.078,0.367,0.589,2,False
E_QUBO_35682,N01683,N01532,auth,2.038,0.669,0.412,0,False
E_QUBO_35683,N01683,N01542,config,0.605,0.49,0.335,4,False
E_QUBO_35684,N01560,N01532,privilege,2.608,0.65,0.396,10,False
E_QUBO_35685,N01560,N01542,auth,0.864,0.396,0.195,4,False
E_QUBO_35686,N01532,N01728,auth,2.276,0.537,0.592,1,False
E_QUBO_35687,N01532,N01607,privilege,1.733,0.528,0.795,7,False
E_QUBO_35688,N01532,N01722,privilege,2.621,0.27,0.731,7,False
E_QUBO_35689,N01542,N01728,cloud,1.505,0.361,0.392,0,False
E_QUBO_35690,N01542,N01607,network,2.637,0.716,0.56,2,False
E_QUBO_35691,N01542,N01722,privilege,2.115,0.265,0.859,10,False
E_QUBO_35692,N01728,N01577,privilege,1.333,0.437,0.247,3,False
E_QUBO_35693,N01728,N01620,privilege,1.139,0.329,0.408,4,False
E_QUBO_35694,N01728,N01574,network,1.708,0.718,0.261,3,False
E_QUBO_35695,N01728,N01556,auth,2.18,0.231,0.298,1,False
E_QUBO_35696,N01728,N01736,privilege,0.847,0.552,0.471,9,False
E_QUBO_35697,N01607,N01577,privilege,2.523,0.837,0.887,6,False
E_QUBO_35698,N01607,N01620,auth,0.78,0.122,0.066,0,False
E_QUBO_35699,N01607,N01574,config,0.686,0.25,0.177,1,False
E_QUBO_35700,N01607,N01556,cloud,2.224,0.797,0.789,4,False
E_QUBO_35701,N01607,N01736,auth,1.302,0.715,0.747,0,False
E_QUBO_35702,N01722,N01577,network,1.59,0.301,0.709,2,False
E_QUBO_35703,N01722,N01620,auth,1.597,0.812,0.384,0,False
E_QUBO_35704,N01722,N01574,cloud,1.303,0.595,0.221,1,False
E_QUBO_35705,N01722,N01556,auth,1.372,0.626,0.46,2,False
E_QUBO_35706,N01722,N01736,privilege,2.473,0.852,0.401,6,False
E_QUBO_35707,N01577,N01602,network,2.227,0.721,0.552,3,False
E_QUBO_35708,N01620,N01602,network,1.451,0.94,0.838,0,False
E_QUBO_35709,N01574,N01602,cloud,2.158,0.319,0.706,0,False
E_QUBO_35710,N01556,N01602,config,0.553,0.797,0.496,2,False
E_QUBO_35711,N01736,N01602,network,2.038,0.47,0.561,3,False
E_QUBO_35712,N01539,N01700,config,0.62,0.481,0.56,1,False
E_QUBO_35713,N01539,N01517,privilege,2.385,0.72,0.692,10,False
E_QUBO_35714,N01539,N01573,auth,2.106,0.856,0.496,0,False
E_QUBO_35715,N01539,N01683,auth,0.736,0.529,0.77,4,False
E_QUBO_35716,N01539,N01560,privilege,2.92,0.397,0.253,9,False
E_QUBO_35717,N01700,N01532,auth,2.831,0.106,0.056,4,False
E_QUBO_35718,N01700,N01542,privilege,0.845,0.844,0.65,4,False
E_QUBO_35719,N01517,N01532,auth,2.57,0.374,0.691,3,False
E_QUBO_35720,N01517,N01542,config,2.234,0.883,0.341,2,False
E_QUBO_35721,N01573,N01532,network,2.471,0.675,0.23,4,False
E_QUBO_35722,N01573,N01542,cloud,2.072,0.307,0.578,1,False
E_QUBO_35723,N01683,N01532,privilege,1.459,0.141,0.797,4,False
E_QUBO_35724,N01683,N01542,network,0.676,0.75,0.357,3,False
E_QUBO_35725,N01560,N01532,network,2.642,0.395,0.871,0,False
E_QUBO_35726,N01560,N01542,privilege,1.361,0.885,0.612,8,False
E_QUBO_35727,N01532,N01728,privilege,2.217,0.632,0.814,10,False
E_QUBO_35728,N01532,N01607,privilege,1.792,0.081,0.747,3,True
E_QUBO_35729,N01532,N01722,privilege,2.835,0.648,0.531,2,False
E_QUBO_35730,N01542,N01728,config,2.083,0.942,0.841,2,False
E_QUBO_35731,N01542,N01607,privilege,2.446,0.579,0.093,8,False
E_QUBO_35732,N01542,N01722,cloud,2.903,0.624,0.396,4,False
E_QUBO_35733,N01728,N01577,auth,1.168,0.717,0.431,2,False
E_QUBO_35734,N01728,N01620,network,2.829,0.871,0.301,3,False
E_QUBO_35735,N01728,N01574,privilege,1.005,0.943,0.326,10,False
E_QUBO_35736,N01728,N01556,network,0.908,0.256,0.885,0,False
E_QUBO_35737,N01728,N01736,network,2.325,0.462,0.196,3,False
E_QUBO_35738,N01607,N01577,privilege,1.497,0.363,0.517,10,False
E_QUBO_35739,N01607,N01620,config,1.037,0.775,0.172,1,False
E_QUBO_35740,N01607,N01574,cloud,0.57,0.703,0.141,2,False
E_QUBO_35741,N01607,N01556,network,1.98,0.711,0.604,2,False
E_QUBO_35742,N01607,N01736,privilege,2.391,0.61,0.625,10,False
E_QUBO_35743,N01722,N01577,network,0.81,0.152,0.625,3,False
E_QUBO_35744,N01722,N01620,auth,2.338,0.374,0.136,4,False
E_QUBO_35745,N01722,N01574,cloud,1.028,0.205,0.067,4,False
E_QUBO_35746,N01722,N01556,cloud,1.019,0.831,0.845,3,False
E_QUBO_35747,N01722,N01736,network,1.124,0.062,0.051,0,False
E_QUBO_35748,N01577,N01667,network,2.588,0.636,0.262,4,False
E_QUBO_35749,N01620,N01667,auth,2.712,0.574,0.364,0,False
E_QUBO_35750,N01574,N01667,privilege,1.189,0.575,0.552,10,False
E_QUBO_35751,N01556,N01667,privilege,0.938,0.225,0.214,5,False
E_QUBO_35752,N01736,N01667,privilege,2.131,0.173,0.506,8,False
E_QUBO_35753,N01539,N01700,privilege,2.156,0.143,0.442,3,False
E_QUBO_35754,N01539,N01517,privilege,2.507,0.205,0.847,5,False
E_QUBO_35755,N01539,N01573,config,1.145,0.879,0.324,0,False
E_QUBO_35756,N01539,N01683,auth,0.506,0.073,0.098,0,False
E_QUBO_35757,N01539,N01560,cloud,1.177,0.377,0.148,3,False
E_QUBO_35758,N01700,N01532,privilege,2.817,0.35,0.06,4,False
E_QUBO_35759,N01700,N01542,cloud,0.815,0.408,0.7,0,False
E_QUBO_35760,N01517,N01532,network,1.722,0.069,0.683,2,False
E_QUBO_35761,N01517,N01542,cloud,2.112,0.292,0.733,3,False
E_QUBO_35762,N01573,N01532,privilege,1.426,0.718,0.178,2,False
E_QUBO_35763,N01573,N01542,cloud,2.942,0.607,0.228,0,False
E_QUBO_35764,N01683,N01532,cloud,2.996,0.576,0.072,2,False
E_QUBO_35765,N01683,N01542,auth,0.669,0.409,0.27,2,False
E_QUBO_35766,N01560,N01532,privilege,0.62,0.739,0.729,3,False
E_QUBO_35767,N01560,N01542,cloud,2.981,0.862,0.124,4,False
E_QUBO_35768,N01532,N01728,network,2.684,0.196,0.282,2,False
E_QUBO_35769,N01532,N01607,auth,2.891,0.834,0.899,0,False
E_QUBO_35770,N01532,N01722,privilege,2.872,0.713,0.338,9,False
E_QUBO_35771,N01542,N01728,cloud,0.771,0.215,0.269,0,True
E_QUBO_35772,N01542,N01607,auth,1.983,0.378,0.667,2,False
E_QUBO_35773,N01542,N01722,privilege,2.93,0.783,0.222,8,False
E_QUBO_35774,N01728,N01577,network,1.583,0.899,0.866,1,False
E_QUBO_35775,N01728,N01620,privilege,0.788,0.52,0.871,3,False
E_QUBO_35776,N01728,N01574,config,2.525,0.414,0.765,4,False
E_QUBO_35777,N01728,N01556,privilege,0.867,0.52,0.826,3,False
E_QUBO_35778,N01728,N01736,config,1.938,0.939,0.701,1,False
E_QUBO_35779,N01607,N01577,network,0.556,0.858,0.343,3,False
E_QUBO_35780,N01607,N01620,cloud,2.29,0.256,0.208,1,False
E_QUBO_35781,N01607,N01574,auth,1.97,0.667,0.09,2,False
E_QUBO_35782,N01607,N01556,config,1.498,0.342,0.127,0,False
E_QUBO_35783,N01607,N01736,auth,1.087,0.921,0.853,0,False
E_QUBO_35784,N01722,N01577,cloud,1.11,0.568,0.145,4,False
E_QUBO_35785,N01722,N01620,privilege,2.821,0.566,0.141,4,False
E_QUBO_35786,N01722,N01574,privilege,1.723,0.656,0.166,7,False
E_QUBO_35787,N01722,N01556,auth,0.548,0.665,0.264,4,False
E_QUBO_35788,N01722,N01736,cloud,1.594,0.312,0.459,4,False
E_QUBO_35789,N01577,N01677,auth,2.193,0.296,0.11,4,False
E_QUBO_35790,N01620,N01677,privilege,0.695,0.415,0.632,2,False
E_QUBO_35791,N01574,N01677,config,1.336,0.443,0.381,0,False
E_QUBO_35792,N01556,N01677,privilege,0.582,0.503,0.554,2,False
E_QUBO_35793,N01736,N01677,cloud,2.096,0.503,0.251,4,False
E_QUBO_35794,N01539,N01700,cloud,2.831,0.686,0.106,2,False
E_QUBO_35795,N01539,N01517,network,1.919,0.944,0.453,3,False
E_QUBO_35796,N01539,N01573,network,2.929,0.145,0.849,1,False
E_QUBO_35797,N01539,N01683,network,2.505,0.466,0.758,2,False
E_QUBO_35798,N01539,N01560,network,2.992,0.528,0.538,0,False
E_QUBO_35799,N01700,N01532,network,1.866,0.397,0.519,4,False
E_QUBO_35800,N01700,N01542,cloud,0.679,0.13,0.668,3,False
E_QUBO_35801,N01517,N01532,config,2.987,0.756,0.557,0,False
E_QUBO_35802,N01517,N01542,auth,1.041,0.698,0.569,2,False
E_QUBO_35803,N01573,N01532,config,1.954,0.071,0.059,2,False
E_QUBO_35804,N01573,N01542,cloud,0.665,0.837,0.408,1,False
E_QUBO_35805,N01683,N01532,privilege,2.81,0.711,0.634,3,False
E_QUBO_35806,N01683,N01542,network,1.171,0.622,0.756,1,False
E_QUBO_35807,N01560,N01532,config,0.8,0.813,0.798,4,False
E_QUBO_35808,N01560,N01542,auth,0.637,0.271,0.076,1,False
E_QUBO_35809,N01532,N01728,cloud,2.948,0.187,0.871,2,False
E_QUBO_35810,N01532,N01607,auth,2.927,0.666,0.585,2,False
E_QUBO_35811,N01532,N01722,privilege,0.646,0.371,0.364,9,False
E_QUBO_35812,N01542,N01728,auth,2.296,0.673,0.667,0,False
E_QUBO_35813,N01542,N01607,network,2.405,0.129,0.149,4,False
E_QUBO_35814,N01542,N01722,auth,2.156,0.41,0.101,1,False
E_QUBO_35815,N01728,N01577,cloud,0.977,0.453,0.768,0,False
E_QUBO_35816,N01728,N01620,network,1.34,0.283,0.65,2,False
E_QUBO_35817,N01728,N01574,auth,1.902,0.857,0.144,2,False
E_QUBO_35818,N01728,N01556,network,2.173,0.07,0.164,0,False
E_QUBO_35819,N01728,N01736,cloud,2.153,0.725,0.658,4,False
E_QUBO_35820,N01607,N01577,auth,1.852,0.186,0.519,4,False
E_QUBO_35821,N01607,N01620,config,1.389,0.069,0.867,2,True
E_QUBO_35822,N01607,N01574,config,2.924,0.448,0.544,3,False
E_QUBO_35823,N01607,N01556,cloud,1.951,0.709,0.228,0,False
E_QUBO_35824,N01607,N01736,network,0.842,0.903,0.706,3,False
E_QUBO_35825,N01722,N01577,cloud,1.738,0.563,0.36,3,False
E_QUBO_35826,N01722,N01620,cloud,0.78,0.134,0.897,1,False
E_QUBO_35827,N01722,N01574,network,2.959,0.447,0.058,2,False
E_QUBO_35828,N01722,N01556,privilege,1.963,0.815,0.078,10,False
E_QUBO_35829,N01722,N01736,network,2.345,0.632,0.401,1,False
E_QUBO_35830,N01577,N01717,config,2.242,0.75,0.117,3,False
E_QUBO_35831,N01620,N01717,auth,0.963,0.102,0.509,1,False
E_QUBO_35832,N01574,N01717,config,1.102,0.667,0.455,1,False
E_QUBO_35833,N01556,N01717,network,0.565,0.783,0.196,2,False
E_QUBO_35834,N01736,N01717,config,2.557,0.276,0.383,4,False
E_QUBO_35835,N01539,N01700,cloud,1.492,0.457,0.821,1,False
E_QUBO_35836,N01539,N01517,cloud,2.829,0.656,0.356,2,False
E_QUBO_35837,N01539,N01573,privilege,2.127,0.684,0.637,7,False
E_QUBO_35838,N01539,N01683,network,0.868,0.857,0.78,3,False
E_QUBO_35839,N01539,N01560,config,0.543,0.38,0.657,2,False
E_QUBO_35840,N01700,N01532,privilege,0.682,0.395,0.645,10,True
E_QUBO_35841,N01700,N01542,cloud,1.757,0.282,0.747,1,False
E_QUBO_35842,N01517,N01532,network,0.859,0.441,0.535,1,False
E_QUBO_35843,N01517,N01542,privilege,1.71,0.397,0.846,2,False
E_QUBO_35844,N01573,N01532,config,1.171,0.465,0.486,2,False
E_QUBO_35845,N01573,N01542,network,1.327,0.11,0.396,1,False
E_QUBO_35846,N01683,N01532,auth,2.711,0.789,0.56,4,False
E_QUBO_35847,N01683,N01542,cloud,1.735,0.487,0.839,2,False
E_QUBO_35848,N01560,N01532,config,2.569,0.172,0.486,2,False
E_QUBO_35849,N01560,N01542,cloud,2.41,0.122,0.386,2,False
E_QUBO_35850,N01532,N01728,config,2.927,0.83,0.537,0,False
E_QUBO_35851,N01532,N01607,auth,2.989,0.492,0.601,3,False
E_QUBO_35852,N01532,N01722,cloud,2.909,0.925,0.27,4,False
E_QUBO_35853,N01542,N01728,auth,1.554,0.402,0.139,3,False
E_QUBO_35854,N01542,N01607,cloud,1.757,0.613,0.148,3,False
E_QUBO_35855,N01542,N01722,cloud,2.366,0.611,0.599,4,False
E_QUBO_35856,N01728,N01577,network,0.802,0.458,0.665,3,False
E_QUBO_35857,N01728,N01620,auth,1.5,0.075,0.185,0,False
E_QUBO_35858,N01728,N01574,config,1.514,0.563,0.783,4,True
E_QUBO_35859,N01728,N01556,privilege,1.346,0.465,0.194,6,False
E_QUBO_35860,N01728,N01736,cloud,0.766,0.226,0.388,1,False
E_QUBO_35861,N01607,N01577,network,2.844,0.641,0.376,3,False
E_QUBO_35862,N01607,N01620,network,1.918,0.882,0.472,0,False
E_QUBO_35863,N01607,N01574,auth,2.468,0.42,0.302,1,False
E_QUBO_35864,N01607,N01556,privilege,0.884,0.243,0.639,10,False
E_QUBO_35865,N01607,N01736,network,2.372,0.174,0.069,4,False
E_QUBO_35866,N01722,N01577,network,0.988,0.787,0.841,0,False
E_QUBO_35867,N01722,N01620,auth,0.504,0.227,0.073,0,False
E_QUBO_35868,N01722,N01574,network,0.683,0.663,0.838,0,False
E_QUBO_35869,N01722,N01556,network,1.028,0.759,0.431,3,False
E_QUBO_35870,N01722,N01736,auth,2.672,0.417,0.412,2,False
E_QUBO_35871,N01577,N01730,config,2.894,0.549,0.401,0,False
E_QUBO_35872,N01620,N01730,cloud,2.187,0.55,0.455,2,False
E_QUBO_35873,N01574,N01730,auth,2.088,0.848,0.692,1,False
E_QUBO_35874,N01556,N01730,cloud,2.141,0.545,0.096,3,False
E_QUBO_35875,N01736,N01730,cloud,2.863,0.067,0.85,3,False
E_QUBO_35876,N01539,N01700,network,2.713,0.616,0.481,0,True
E_QUBO_35877,N01539,N01517,privilege,2.547,0.89,0.083,3,False
E_QUBO_35878,N01539,N01573,privilege,1.437,0.816,0.407,4,False
E_QUBO_35879,N01539,N01683,config,1.455,0.503,0.191,3,False
E_QUBO_35880,N01539,N01560,privilege,2.433,0.426,0.573,10,False
E_QUBO_35881,N01700,N01532,auth,2.186,0.427,0.409,1,False
E_QUBO_35882,N01700,N01542,config,2.831,0.9,0.444,1,True
E_QUBO_35883,N01517,N01532,privilege,1.909,0.167,0.156,2,False
E_QUBO_35884,N01517,N01542,config,2.983,0.235,0.51,1,False
E_QUBO_35885,N01573,N01532,network,1.955,0.525,0.549,4,False
E_QUBO_35886,N01573,N01542,network,2.638,0.687,0.058,0,False
E_QUBO_35887,N01683,N01532,auth,0.524,0.676,0.485,4,False
E_QUBO_35888,N01683,N01542,config,1.035,0.68,0.054,0,False
E_QUBO_35889,N01560,N01532,auth,1.241,0.207,0.163,2,False
E_QUBO_35890,N01560,N01542,auth,0.876,0.552,0.565,3,False
E_QUBO_35891,N01532,N01728,auth,0.616,0.812,0.443,2,False
E_QUBO_35892,N01532,N01607,cloud,1.101,0.174,0.54,2,False
E_QUBO_35893,N01532,N01722,config,0.676,0.753,0.469,3,False
E_QUBO_35894,N01542,N01728,auth,2.639,0.192,0.123,2,False
E_QUBO_35895,N01542,N01607,privilege,1.66,0.756,0.113,3,False
E_QUBO_35896,N01542,N01722,auth,2.607,0.852,0.291,1,False
E_QUBO_35897,N01728,N01577,config,1.773,0.812,0.396,2,False
E_QUBO_35898,N01728,N01620,cloud,1.401,0.508,0.591,1,False
E_QUBO_35899,N01728,N01574,network,2.66,0.455,0.207,3,False
E_QUBO_35900,N01728,N01556,cloud,2.159,0.258,0.761,4,False
E_QUBO_35901,N01728,N01736,cloud,2.497,0.338,0.497,0,False
E_QUBO_35902,N01607,N01577,privilege,2.576,0.424,0.343,3,False
E_QUBO_35903,N01607,N01620,config,1.744,0.179,0.199,2,False
E_QUBO_35904,N01607,N01574,auth,2.139,0.849,0.229,0,False
E_QUBO_35905,N01607,N01556,privilege,1.122,0.186,0.116,6,False
E_QUBO_35906,N01607,N01736,auth,1.751,0.909,0.58,2,False
E_QUBO_35907,N01722,N01577,config,2.457,0.609,0.271,1,False
E_QUBO_35908,N01722,N01620,config,2.572,0.078,0.235,2,False
E_QUBO_35909,N01722,N01574,privilege,2.178,0.694,0.9,3,False
