eid,src,dst,egde_class,relation,direction,port_proto,zone_crossing,guarded_by,detection_prob,exploitability,lat_move,policy_violation,misconfig_source_rule,misconfig_effect
E042368,N01898,N01850,L1->L2,db_conn,bidirectional,445/tcp,0,fw_strict,0.319,0.9,0.918,0,,
E042369,N01946,N01847,L2->L3,mgmt,inbound,22/tcp,0,microseg,0.058,0.625,0.765,0,,
E042370,N01946,N01872,L2->L3,rpc,inbound,443/tcp,0,microseg,0.636,0.407,0.31,0,,
E042371,N01946,N01955,L2->L3,db_conn,inbound,80/tcp,0,fw_basic,0.357,0.452,0.369,0,,
E042372,N01850,N01847,L2->L3,api,outbound,53/udp,0,fw_basic,0.154,0.425,0.312,0,,
E042373,N01850,N01872,L2->L3,mgmt,bidirectional,3389/tcp,0,microseg,0.03,0.718,0.166,0,,
E042374,N01850,N01955,L2->L3,db_conn,outbound,80/tcp,0,microseg,0.415,0.825,0.048,0,,
E042375,N01847,N01934,L3->L4,api,inbound,3389/tcp,0,microseg,0.547,0.74,0.89,0,,
E042376,N01847,N01767,L3->L4,rpc,inbound,3389/tcp,0,microseg,0.513,0.46,0.578,0,,
E042377,N01847,N01962,L3->L4,rpc,outbound,22/tcp,0,microseg,0.097,0.371,0.019,0,,
E042378,N01847,N01878,L3->L4,mgmt,outbound,443/tcp,0,fw_strict,0.396,0.653,0.333,0,,
E042379,N01847,N01973,L3->L4,network,bidirectional,80/tcp,0,fw_strict,0.077,0.548,0.149,0,,
E042380,N01872,N01934,L3->L4,api,inbound,3389/tcp,0,microseg,0.0,0.304,0.409,0,,
E042381,N01872,N01767,L3->L4,db_conn,bidirectional,53/udp,0,microseg,0.592,0.32,0.842,0,,
E042382,N01872,N01962,L3->L4,api,inbound,22/tcp,0,fw_basic,0.414,0.943,0.742,0,,
E042383,N01872,N01878,L3->L4,mgmt,outbound,445/tcp,0,microseg,0.118,0.339,0.191,0,,
E042384,N01872,N01973,L3->L4,rpc,bidirectional,3389/tcp,0,fw_strict,0.654,0.781,0.23,0,,
E042385,N01955,N01934,L3->L4,network,outbound,22/tcp,0,fw_strict,0.093,0.989,0.893,0,,
E042386,N01955,N01767,L3->L4,rpc,bidirectional,53/udp,0,fw_strict,0.41,0.982,0.164,0,,
E042387,N01955,N01962,L3->L4,db_conn,bidirectional,443/tcp,0,none,0.085,0.745,0.375,0,,
E042388,N01955,N01878,L3->L4,db_conn,inbound,22/tcp,0,fw_basic,0.52,0.377,0.134,0,,
E042389,N01955,N01973,L3->L4,db_conn,inbound,53/udp,0,microseg,0.593,0.929,0.748,0,,
E042390,N01934,N01880,L4->T,mgmt,inbound,53/udp,0,fw_strict,0.228,0.974,0.626,0,,
E042391,N01767,N01880,L4->T,api,bidirectional,445/tcp,0,none,0.436,0.829,0.748,0,,
E042392,N01962,N01880,L4->T,rpc,inbound,443/tcp,0,none,0.191,0.864,0.792,0,,
E042393,N01878,N01880,L4->T,network,outbound,3389/tcp,0,fw_basic,0.615,0.853,0.99,0,,
E042394,N01973,N01880,L4->T,mgmt,outbound,53/udp,0,fw_strict,0.583,0.85,0.161,0,,
E042395,N01836,N01969,L0->L1,network,outbound,3389/tcp,0,none,0.107,0.675,0.195,0,,
E042396,N01836,N01985,L0->L1,rpc,bidirectional,3389/tcp,0,none,0.469,0.559,0.004,0,,
E042397,N01836,N01937,L0->L1,network,outbound,22/tcp,0,microseg,0.524,0.778,0.82,0,,
E042398,N01836,N01751,L0->L1,mgmt,inbound,53/udp,0,none,0.535,0.86,0.776,1,,
E042399,N01836,N01898,L0->L1,api,bidirectional,80/tcp,0,fw_strict,0.226,0.494,0.335,0,,
E042400,N01969,N01946,L1->L2,rpc,bidirectional,443/tcp,0,none,0.655,0.805,0.551,0,,
E042401,N01969,N01850,L1->L2,db_conn,inbound,80/tcp,0,none,0.523,0.842,0.204,0,,
E042402,N01985,N01946,L1->L2,rpc,inbound,80/tcp,0,none,0.386,0.368,0.349,0,,
E042403,N01985,N01850,L1->L2,rpc,inbound,80/tcp,0,fw_strict,0.053,0.812,0.666,1,,
E042404,N01937,N01946,L1->L2,network,inbound,443/tcp,0,fw_strict,0.467,0.807,0.222,0,,
E042405,N01937,N01850,L1->L2,mgmt,inbound,3389/tcp,0,none,0.5,0.418,0.79,0,,
E042406,N01751,N01946,L1->L2,api,inbound,443/tcp,0,fw_basic,0.101,0.708,0.764,0,,
E042407,N01751,N01850,L1->L2,network,inbound,22/tcp,0,none,0.521,0.309,0.682,0,,
E042408,N01898,N01946,L1->L2,api,outbound,3389/tcp,0,none,0.188,0.417,0.544,0,,
E042409,N01898,N01850,L1->L2,rpc,bidirectional,53/udp,0,microseg,0.321,0.963,0.595,0,,
E042410,N01946,N01847,L2->L3,db_conn,outbound,80/tcp,0,none,0.23,0.348,0.207,0,,
E042411,N01946,N01872,L2->L3,network,inbound,443/tcp,0,none,0.438,0.661,0.622,0,,
E042412,N01946,N01955,L2->L3,db_conn,outbound,445/tcp,0,fw_strict,0.17,0.681,0.762,0,,
E042413,N01850,N01847,L2->L3,db_conn,inbound,445/tcp,0,none,0.069,0.647,0.666,0,,
E042414,N01850,N01872,L2->L3,network,inbound,3389/tcp,0,fw_basic,0.244,0.494,0.791,0,,
E042415,N01850,N01955,L2->L3,network,bidirectional,445/tcp,0,none,0.618,0.314,0.247,0,,
E042416,N01847,N01934,L3->L4,api,inbound,53/udp,0,none,0.084,0.597,0.518,0,,
E042417,N01847,N01767,L3->L4,network,outbound,53/udp,0,fw_strict,0.618,0.532,0.071,0,,
E042418,N01847,N01962,L3->L4,network,bidirectional,22/tcp,0,microseg,0.495,0.749,0.318,0,,
E042419,N01847,N01878,L3->L4,rpc,bidirectional,445/tcp,0,microseg,0.424,0.994,0.132,0,,
E042420,N01847,N01973,L3->L4,mgmt,bidirectional,3389/tcp,0,microseg,0.024,0.983,0.548,0,,
E042421,N01872,N01934,L3->L4,api,inbound,3389/tcp,0,microseg,0.536,0.555,0.583,0,,
E042422,N01872,N01767,L3->L4,rpc,outbound,443/tcp,0,none,0.355,0.472,0.204,0,,
E042423,N01872,N01962,L3->L4,api,bidirectional,443/tcp,0,none,0.475,0.43,0.845,0,,
E042424,N01872,N01878,L3->L4,rpc,inbound,443/tcp,0,microseg,0.133,0.631,0.616,0,,
E042425,N01872,N01973,L3->L4,mgmt,bidirectional,22/tcp,0,fw_basic,0.281,0.442,0.731,0,,
E042426,N01955,N01934,L3->L4,network,outbound,80/tcp,0,none,0.041,0.551,0.819,0,,
E042427,N01955,N01767,L3->L4,mgmt,outbound,80/tcp,0,fw_strict,0.134,0.809,0.312,0,,
E042428,N01955,N01962,L3->L4,rpc,bidirectional,22/tcp,0,fw_basic,0.657,0.679,0.874,0,,
E042429,N01955,N01878,L3->L4,api,outbound,443/tcp,0,fw_basic,0.455,0.525,0.547,0,,
E042430,N01955,N01973,L3->L4,db_conn,outbound,22/tcp,0,microseg,0.434,0.903,0.904,0,,
E042431,N01934,N01929,L4->T,api,bidirectional,443/tcp,0,none,0.603,0.322,0.026,0,,
E042432,N01767,N01929,L4->T,mgmt,outbound,3389/tcp,0,microseg,0.578,0.648,0.296,0,,
E042433,N01962,N01929,L4->T,network,inbound,22/tcp,0,fw_strict,0.539,0.917,0.982,0,,
E042434,N01878,N01929,L4->T,rpc,outbound,443/tcp,0,fw_strict,0.25,0.675,0.251,0,,
E042435,N01973,N01929,L4->T,network,inbound,80/tcp,0,fw_basic,0.531,0.493,0.718,0,,
E042436,N01836,N01969,L0->L1,network,inbound,22/tcp,0,none,0.163,0.466,0.558,0,,
E042437,N01836,N01985,L0->L1,network,inbound,445/tcp,0,none,0.108,0.981,0.134,0,,
E042438,N01836,N01937,L0->L1,db_conn,bidirectional,3389/tcp,0,fw_strict,0.472,0.42,0.243,0,,
E042439,N01836,N01751,L0->L1,api,outbound,3389/tcp,0,fw_strict,0.544,0.964,0.01,0,,
E042440,N01836,N01898,L0->L1,db_conn,outbound,22/tcp,0,none,0.598,0.575,0.94,0,,
E042441,N01969,N01946,L1->L2,db_conn,outbound,53/udp,0,fw_strict,0.532,0.834,0.176,0,,
E042442,N01969,N01850,L1->L2,rpc,bidirectional,53/udp,0,microseg,0.314,0.849,0.577,0,,
E042443,N01985,N01946,L1->L2,network,outbound,53/udp,0,none,0.074,0.56,0.473,0,,
E042444,N01985,N01850,L1->L2,api,outbound,443/tcp,0,fw_basic,0.269,0.304,0.738,0,,
E042445,N01937,N01946,L1->L2,network,inbound,80/tcp,0,microseg,0.005,0.681,0.497,0,,
E042446,N01937,N01850,L1->L2,mgmt,inbound,445/tcp,0,fw_strict,0.451,0.685,0.344,0,,
E042447,N01751,N01946,L1->L2,api,outbound,3389/tcp,0,fw_basic,0.12,0.499,0.861,0,,
E042448,N01751,N01850,L1->L2,network,outbound,22/tcp,0,none,0.384,0.705,0.345,0,,
E042449,N01898,N01946,L1->L2,api,inbound,22/tcp,0,microseg,0.311,0.319,0.872,0,,
E042450,N01898,N01850,L1->L2,network,inbound,80/tcp,0,microseg,0.254,0.758,0.685,0,,
E042451,N01946,N01847,L2->L3,mgmt,inbound,445/tcp,0,none,0.273,0.416,0.091,0,,
E042452,N01946,N01872,L2->L3,mgmt,outbound,443/tcp,0,none,0.442,0.378,0.626,0,,
E042453,N01946,N01955,L2->L3,mgmt,bidirectional,80/tcp,0,fw_basic,0.01,0.723,0.722,0,,
E042454,N01850,N01847,L2->L3,network,inbound,445/tcp,0,none,0.456,0.908,0.968,0,,
E042455,N01850,N01872,L2->L3,mgmt,inbound,445/tcp,0,none,0.386,0.793,0.903,0,,
E042456,N01850,N01955,L2->L3,db_conn,outbound,443/tcp,0,microseg,0.28,0.658,0.062,0,,
E042457,N01847,N01934,L3->L4,mgmt,inbound,443/tcp,0,microseg,0.022,0.896,0.489,0,,
E042458,N01847,N01767,L3->L4,mgmt,inbound,80/tcp,0,fw_strict,0.084,0.586,0.447,0,,
E042459,N01847,N01962,L3->L4,api,bidirectional,445/tcp,0,fw_strict,0.259,0.572,0.006,0,,
E042460,N01847,N01878,L3->L4,db_conn,outbound,3389/tcp,0,fw_strict,0.184,0.811,0.666,0,,
E042461,N01847,N01973,L3->L4,api,inbound,22/tcp,0,none,0.356,0.738,0.211,0,,
E042462,N01872,N01934,L3->L4,network,outbound,53/udp,0,fw_basic,0.139,0.625,0.203,0,,
E042463,N01872,N01767,L3->L4,network,bidirectional,80/tcp,0,none,0.058,0.898,0.947,0,,
E042464,N01872,N01962,L3->L4,db_conn,outbound,22/tcp,0,none,0.477,0.518,0.993,0,,
E042465,N01872,N01878,L3->L4,mgmt,outbound,53/udp,0,fw_basic,0.291,0.483,0.678,0,,
E042466,N01872,N01973,L3->L4,db_conn,inbound,53/udp,0,fw_strict,0.192,0.77,0.483,0,,
E042467,N01955,N01934,L3->L4,mgmt,inbound,3389/tcp,0,none,0.488,0.861,0.089,0,,
E042468,N01955,N01767,L3->L4,db_conn,outbound,80/tcp,0,fw_strict,0.346,0.862,0.164,0,,
E042469,N01955,N01962,L3->L4,api,outbound,445/tcp,0,fw_basic,0.194,0.453,0.154,0,,
E042470,N01955,N01878,L3->L4,network,outbound,443/tcp,0,fw_strict,0.397,0.409,0.46,0,,
E042471,N01955,N01973,L3->L4,api,bidirectional,80/tcp,0,microseg,0.443,0.98,0.432,0,,
E042472,N01934,N01966,L4->T,network,outbound,443/tcp,0,none,0.38,0.794,0.435,0,,
E042473,N01767,N01966,L4->T,mgmt,outbound,3389/tcp,0,fw_basic,0.593,0.656,0.826,0,,
E042474,N01962,N01966,L4->T,api,outbound,22/tcp,0,microseg,0.569,0.579,0.458,0,,
E042475,N01878,N01966,L4->T,api,bidirectional,443/tcp,0,fw_strict,0.57,0.585,0.525,0,,
E042476,N01973,N01966,L4->T,api,outbound,22/tcp,0,fw_basic,0.525,0.314,0.998,1,,
E042477,N01836,N01969,L0->L1,network,bidirectional,3389/tcp,0,fw_strict,0.278,0.392,0.419,0,,
E042478,N01836,N01985,L0->L1,db_conn,bidirectional,53/udp,0,none,0.08,0.688,0.353,0,,
E042479,N01836,N01937,L0->L1,mgmt,inbound,53/udp,0,none,0.154,0.958,0.614,0,,
E042480,N01836,N01751,L0->L1,network,inbound,3389/tcp,0,fw_strict,0.161,0.82,0.98,0,,
E042481,N01836,N01898,L0->L1,db_conn,bidirectional,445/tcp,0,microseg,0.507,0.652,0.787,0,,
E042482,N01969,N01946,L1->L2,rpc,outbound,445/tcp,0,none,0.668,0.577,0.003,0,,
E042483,N01969,N01850,L1->L2,api,bidirectional,445/tcp,0,fw_strict,0.045,0.367,0.169,0,,
E042484,N01985,N01946,L1->L2,db_conn,inbound,80/tcp,0,fw_strict,0.461,0.513,0.124,0,,
E042485,N01985,N01850,L1->L2,mgmt,bidirectional,3389/tcp,0,fw_basic,0.131,0.832,0.202,0,,
E042486,N01937,N01946,L1->L2,network,outbound,53/udp,0,none,0.502,0.92,0.66,0,,
E042487,N01937,N01850,L1->L2,api,bidirectional,443/tcp,0,fw_basic,0.066,0.738,0.679,0,,
E042488,N01751,N01946,L1->L2,mgmt,inbound,80/tcp,0,none,0.421,0.648,0.111,0,,
E042489,N01751,N01850,L1->L2,mgmt,bidirectional,22/tcp,0,fw_basic,0.6,0.373,0.276,0,,
E042490,N01898,N01946,L1->L2,network,inbound,80/tcp,0,microseg,0.211,0.485,0.867,0,,
E042491,N01898,N01850,L1->L2,rpc,inbound,22/tcp,0,none,0.026,0.385,0.528,0,,
E042492,N01946,N01847,L2->L3,db_conn,outbound,22/tcp,0,microseg,0.501,0.302,0.13,0,,
E042493,N01946,N01872,L2->L3,api,inbound,53/udp,0,microseg,0.633,0.54,0.459,0,,
E042494,N01946,N01955,L2->L3,api,bidirectional,445/tcp,0,fw_basic,0.287,0.628,0.907,0,,
E042495,N01850,N01847,L2->L3,db_conn,inbound,3389/tcp,0,fw_basic,0.346,0.476,0.744,0,,
E042496,N01850,N01872,L2->L3,mgmt,inbound,3389/tcp,0,fw_basic,0.616,0.517,0.711,0,,
E042497,N01850,N01955,L2->L3,api,inbound,445/tcp,0,microseg,0.368,0.377,0.506,0,,
E042498,N01847,N01934,L3->L4,db_conn,bidirectional,22/tcp,0,fw_basic,0.107,0.703,0.014,0,,
E042499,N01847,N01767,L3->L4,db_conn,inbound,3389/tcp,0,fw_basic,0.045,0.963,0.473,0,,
E042500,N01847,N01962,L3->L4,db_conn,outbound,80/tcp,0,fw_strict,0.645,0.702,0.03,0,,
E042501,N01847,N01878,L3->L4,mgmt,outbound,22/tcp,0,microseg,0.465,0.417,0.557,0,,
E042502,N01847,N01973,L3->L4,mgmt,bidirectional,22/tcp,0,fw_basic,0.263,0.88,0.599,0,,
E042503,N01872,N01934,L3->L4,db_conn,inbound,3389/tcp,0,fw_basic,0.085,0.409,0.043,0,,
E042504,N01872,N01767,L3->L4,network,inbound,80/tcp,0,fw_basic,0.003,0.96,0.167,0,,
E042505,N01872,N01962,L3->L4,rpc,inbound,22/tcp,0,fw_strict,0.59,0.404,0.977,1,,
E042506,N01872,N01878,L3->L4,network,outbound,80/tcp,0,microseg,0.494,0.708,0.093,0,,
E042507,N01872,N01973,L3->L4,rpc,bidirectional,443/tcp,0,fw_basic,0.253,0.522,0.502,1,,
E042508,N01955,N01934,L3->L4,db_conn,outbound,80/tcp,0,fw_strict,0.283,0.379,0.144,0,,
E042509,N01955,N01767,L3->L4,mgmt,bidirectional,3389/tcp,0,none,0.289,0.797,0.026,0,,
E042510,N01955,N01962,L3->L4,db_conn,bidirectional,53/udp,0,none,0.231,0.914,0.096,0,,
E042511,N01955,N01878,L3->L4,api,outbound,445/tcp,0,none,0.437,0.468,0.175,0,,
E042512,N01955,N01973,L3->L4,network,bidirectional,443/tcp,0,fw_basic,0.455,0.808,0.064,0,,
E042513,N01934,N01989,L4->T,api,outbound,80/tcp,0,fw_strict,0.187,0.439,0.504,0,,
E042514,N01767,N01989,L4->T,network,outbound,22/tcp,0,microseg,0.643,0.791,0.734,0,,
E042515,N01962,N01989,L4->T,api,outbound,443/tcp,0,microseg,0.625,0.572,0.354,0,,
E042516,N01878,N01989,L4->T,mgmt,outbound,445/tcp,0,microseg,0.573,0.962,0.976,0,,
E042517,N01973,N01989,L4->T,db_conn,outbound,22/tcp,0,fw_strict,0.175,0.416,0.057,0,,
E042518,N01836,N01969,L0->L1,db_conn,outbound,445/tcp,0,fw_basic,0.473,0.425,0.413,0,,
E042519,N01836,N01985,L0->L1,rpc,inbound,443/tcp,0,none,0.175,0.875,0.261,0,,
E042520,N01836,N01937,L0->L1,db_conn,bidirectional,443/tcp,0,microseg,0.49,0.388,0.701,0,,
E042521,N01836,N01751,L0->L1,network,bidirectional,53/udp,0,fw_strict,0.431,0.633,0.584,0,,
E042522,N01836,N01898,L0->L1,mgmt,bidirectional,80/tcp,0,microseg,0.463,0.955,0.89,0,,
E042523,N01969,N01946,L1->L2,rpc,outbound,445/tcp,0,microseg,0.594,0.53,0.574,0,,
E042524,N01969,N01850,L1->L2,rpc,outbound,445/tcp,0,none,0.149,0.484,0.362,0,,
E042525,N01985,N01946,L1->L2,api,bidirectional,3389/tcp,0,fw_strict,0.421,0.78,0.059,0,,
E042526,N01985,N01850,L1->L2,api,inbound,443/tcp,0,fw_basic,0.189,0.713,0.23,0,,
E042527,N01937,N01946,L1->L2,network,inbound,3389/tcp,0,fw_strict,0.617,0.536,0.902,0,,
E042528,N01937,N01850,L1->L2,api,inbound,443/tcp,0,fw_strict,0.042,0.721,0.636,0,,
E042529,N01751,N01946,L1->L2,mgmt,inbound,445/tcp,0,microseg,0.509,0.746,0.523,0,,
E042530,N01751,N01850,L1->L2,api,outbound,445/tcp,0,fw_basic,0.415,0.848,0.929,0,,
E042531,N01898,N01946,L1->L2,rpc,inbound,53/udp,0,fw_strict,0.498,0.996,0.346,0,,
E042532,N01898,N01850,L1->L2,db_conn,inbound,443/tcp,0,microseg,0.018,0.647,0.122,0,,
E042533,N01946,N01847,L2->L3,network,outbound,53/udp,0,fw_strict,0.399,0.923,0.06,0,,
E042534,N01946,N01872,L2->L3,network,bidirectional,445/tcp,0,none,0.594,0.346,0.275,0,,
E042535,N01946,N01955,L2->L3,network,outbound,53/udp,0,microseg,0.616,0.639,0.082,0,,
E042536,N01850,N01847,L2->L3,rpc,bidirectional,3389/tcp,0,none,0.465,0.579,0.943,0,,
E042537,N01850,N01872,L2->L3,mgmt,inbound,443/tcp,0,microseg,0.389,0.975,0.672,0,,
E042538,N01850,N01955,L2->L3,mgmt,bidirectional,3389/tcp,0,microseg,0.256,0.739,0.206,0,,
E042539,N01847,N01934,L3->L4,mgmt,inbound,53/udp,0,none,0.65,0.458,0.483,0,,
E042540,N01847,N01767,L3->L4,rpc,inbound,53/udp,0,fw_basic,0.341,0.435,0.038,0,,
E042541,N01847,N01962,L3->L4,api,bidirectional,80/tcp,0,microseg,0.666,0.845,0.07,0,,
E042542,N01847,N01878,L3->L4,mgmt,outbound,53/udp,0,fw_basic,0.166,0.904,0.097,0,,
E042543,N01847,N01973,L3->L4,db_conn,inbound,53/udp,0,fw_strict,0.672,0.4,0.912,0,,
E042544,N01872,N01934,L3->L4,rpc,bidirectional,443/tcp,0,microseg,0.15,0.391,0.24,0,,
E042545,N01872,N01767,L3->L4,db_conn,bidirectional,3389/tcp,0,fw_strict,0.645,0.911,0.985,0,,
E042546,N01872,N01962,L3->L4,rpc,outbound,443/tcp,0,microseg,0.679,0.728,0.91,0,,
E042547,N01872,N01878,L3->L4,mgmt,bidirectional,3389/tcp,0,none,0.39,0.637,0.987,0,,
E042548,N01872,N01973,L3->L4,mgmt,outbound,445/tcp,0,none,0.56,0.953,0.41,0,,
E042549,N01955,N01934,L3->L4,db_conn,inbound,53/udp,0,microseg,0.624,0.821,0.923,0,,
E042550,N01955,N01767,L3->L4,api,inbound,443/tcp,0,microseg,0.041,0.807,0.038,0,,
E042551,N01955,N01962,L3->L4,api,outbound,445/tcp,0,fw_basic,0.108,0.882,0.001,0,,
E042552,N01955,N01878,L3->L4,rpc,inbound,445/tcp,0,fw_basic,0.259,0.507,0.211,0,,
E042553,N01955,N01973,L3->L4,rpc,outbound,443/tcp,0,microseg,0.371,0.563,0.714,0,,
E042554,N01934,N02000,L4->T,api,bidirectional,22/tcp,0,fw_basic,0.458,0.859,0.143,0,,
E042555,N01767,N02000,L4->T,api,outbound,22/tcp,0,none,0.264,0.477,0.465,0,,
E042556,N01962,N02000,L4->T,api,outbound,3389/tcp,0,fw_basic,0.376,0.913,0.467,0,,
E042557,N01878,N02000,L4->T,mgmt,bidirectional,443/tcp,0,microseg,0.172,0.897,0.241,0,,
E042558,N01973,N02000,L4->T,rpc,outbound,53/udp,0,fw_basic,0.202,0.922,0.715,0,,
E042559,N01879,N01969,L0->L1,rpc,inbound,22/tcp,0,microseg,0.091,0.437,0.873,0,,
E042560,N01879,N01985,L0->L1,mgmt,bidirectional,22/tcp,0,microseg,0.158,0.404,0.104,0,,
E042561,N01879,N01937,L0->L1,api,inbound,22/tcp,0,none,0.354,0.618,0.018,0,,
E042562,N01879,N01751,L0->L1,network,inbound,80/tcp,0,fw_basic,0.607,0.989,0.415,0,,
E042563,N01879,N01898,L0->L1,api,bidirectional,445/tcp,0,none,0.097,0.946,0.865,0,,
E042564,N01969,N01946,L1->L2,db_conn,inbound,3389/tcp,0,none,0.476,0.582,0.034,0,,
E042565,N01969,N01850,L1->L2,network,bidirectional,443/tcp,0,none,0.548,0.954,0.359,0,,
E042566,N01985,N01946,L1->L2,db_conn,inbound,3389/tcp,0,fw_strict,0.095,0.684,0.229,0,,
E042567,N01985,N01850,L1->L2,api,inbound,80/tcp,0,none,0.605,0.836,0.262,0,,
E042568,N01937,N01946,L1->L2,rpc,inbound,53/udp,0,fw_basic,0.584,0.339,0.526,0,,
E042569,N01937,N01850,L1->L2,mgmt,inbound,22/tcp,0,microseg,0.595,0.884,0.481,0,,
E042570,N01751,N01946,L1->L2,mgmt,outbound,80/tcp,0,microseg,0.253,0.792,0.389,0,,
E042571,N01751,N01850,L1->L2,rpc,outbound,53/udp,0,fw_basic,0.356,0.529,0.551,0,,
E042572,N01898,N01946,L1->L2,network,inbound,22/tcp,0,fw_basic,0.411,0.76,0.99,0,,
E042573,N01898,N01850,L1->L2,api,inbound,3389/tcp,0,fw_strict,0.042,0.723,0.052,0,,
E042574,N01946,N01847,L2->L3,api,inbound,445/tcp,0,fw_strict,0.187,0.759,0.052,0,,
E042575,N01946,N01872,L2->L3,db_conn,outbound,443/tcp,0,none,0.52,0.761,0.203,0,,
E042576,N01946,N01955,L2->L3,api,bidirectional,22/tcp,0,none,0.129,0.969,0.539,0,,
E042577,N01850,N01847,L2->L3,api,bidirectional,3389/tcp,0,fw_basic,0.349,0.522,0.365,0,,
E042578,N01850,N01872,L2->L3,api,outbound,443/tcp,0,fw_basic,0.295,0.591,0.44,0,,
E042579,N01850,N01955,L2->L3,db_conn,bidirectional,80/tcp,0,microseg,0.36,0.875,0.254,0,,
E042580,N01847,N01934,L3->L4,mgmt,outbound,443/tcp,0,fw_basic,0.124,0.762,0.83,0,,
E042581,N01847,N01767,L3->L4,network,outbound,443/tcp,0,none,0.384,0.302,0.471,0,,
E042582,N01847,N01962,L3->L4,network,bidirectional,3389/tcp,0,fw_strict,0.293,0.5,0.931,0,,
E042583,N01847,N01878,L3->L4,rpc,inbound,443/tcp,0,fw_strict,0.46,0.563,0.632,0,,
E042584,N01847,N01973,L3->L4,rpc,outbound,22/tcp,0,fw_strict,0.34,0.867,0.048,0,,
E042585,N01872,N01934,L3->L4,network,inbound,53/udp,0,none,0.396,0.908,0.268,0,,
E042586,N01872,N01767,L3->L4,mgmt,outbound,3389/tcp,0,fw_basic,0.382,0.602,0.911,0,,
E042587,N01872,N01962,L3->L4,api,bidirectional,445/tcp,0,fw_basic,0.284,0.746,0.231,0,,
E042588,N01872,N01878,L3->L4,mgmt,outbound,80/tcp,0,none,0.191,0.328,0.629,0,,
E042589,N01872,N01973,L3->L4,api,inbound,22/tcp,0,microseg,0.502,0.52,0.647,0,,
E042590,N01955,N01934,L3->L4,api,outbound,80/tcp,0,none,0.428,0.994,0.371,1,,
E042591,N01955,N01767,L3->L4,rpc,bidirectional,443/tcp,0,microseg,0.691,0.445,0.742,0,,
E042592,N01955,N01962,L3->L4,network,outbound,80/tcp,0,microseg,0.537,0.657,0.398,0,,
E042593,N01955,N01878,L3->L4,db_conn,inbound,3389/tcp,0,none,0.558,0.635,0.733,0,,
E042594,N01955,N01973,L3->L4,network,inbound,443/tcp,0,microseg,0.418,0.547,0.263,0,,
E042595,N01934,N01788,L4->T,mgmt,inbound,53/udp,0,none,0.075,0.54,0.876,0,,
E042596,N01767,N01788,L4->T,mgmt,outbound,22/tcp,0,none,0.589,0.759,0.249,0,,
E042597,N01962,N01788,L4->T,network,bidirectional,80/tcp,0,none,0.405,0.454,0.193,0,,
E042598,N01878,N01788,L4->T,db_conn,outbound,445/tcp,0,fw_basic,0.636,0.9,0.272,0,,
E042599,N01973,N01788,L4->T,rpc,bidirectional,3389/tcp,0,microseg,0.099,0.956,0.056,0,,
E042600,N01879,N01969,L0->L1,rpc,inbound,22/tcp,0,fw_basic,0.517,0.797,0.545,0,,
E042601,N01879,N01985,L0->L1,network,outbound,443/tcp,0,none,0.137,0.304,0.429,0,,
E042602,N01879,N01937,L0->L1,db_conn,inbound,53/udp,0,microseg,0.671,0.701,0.671,0,,
E042603,N01879,N01751,L0->L1,network,bidirectional,80/tcp,0,none,0.141,0.874,0.154,0,,
E042604,N01879,N01898,L0->L1,network,outbound,3389/tcp,0,none,0.623,0.768,0.2,0,,
E042605,N01969,N01946,L1->L2,rpc,outbound,22/tcp,0,microseg,0.603,0.516,0.38,0,,
E042606,N01969,N01850,L1->L2,network,bidirectional,3389/tcp,0,none,0.425,0.695,0.366,0,,
E042607,N01985,N01946,L1->L2,db_conn,inbound,80/tcp,0,fw_strict,0.261,0.634,0.366,0,,
E042608,N01985,N01850,L1->L2,db_conn,inbound,53/udp,0,microseg,0.07,0.7,0.098,0,,
E042609,N01937,N01946,L1->L2,network,outbound,3389/tcp,0,microseg,0.513,0.342,0.826,0,,
E042610,N01937,N01850,L1->L2,db_conn,inbound,443/tcp,0,fw_strict,0.381,0.349,0.194,0,,
E042611,N01751,N01946,L1->L2,network,outbound,445/tcp,0,none,0.291,0.678,0.704,0,,
E042612,N01751,N01850,L1->L2,mgmt,bidirectional,3389/tcp,0,fw_basic,0.229,0.709,0.588,0,,
E042613,N01898,N01946,L1->L2,api,bidirectional,22/tcp,0,fw_basic,0.684,0.624,0.738,0,,
E042614,N01898,N01850,L1->L2,network,outbound,443/tcp,0,fw_strict,0.532,0.598,0.794,0,,
E042615,N01946,N01847,L2->L3,rpc,bidirectional,443/tcp,0,none,0.46,0.389,0.478,0,,
E042616,N01946,N01872,L2->L3,mgmt,outbound,22/tcp,0,fw_strict,0.37,0.905,0.66,0,,
E042617,N01946,N01955,L2->L3,rpc,outbound,22/tcp,0,fw_basic,0.386,0.394,0.866,0,,
E042618,N01850,N01847,L2->L3,mgmt,outbound,443/tcp,0,none,0.255,0.624,0.175,0,,
E042619,N01850,N01872,L2->L3,network,outbound,3389/tcp,0,fw_basic,0.297,0.42,0.483,0,,
E042620,N01850,N01955,L2->L3,api,inbound,443/tcp,0,fw_basic,0.456,0.635,0.245,0,,
E042621,N01847,N01934,L3->L4,mgmt,outbound,80/tcp,0,fw_basic,0.422,0.707,0.495,0,,
E042622,N01847,N01767,L3->L4,db_conn,outbound,53/udp,0,fw_strict,0.034,0.427,0.315,0,,
E042623,N01847,N01962,L3->L4,network,outbound,80/tcp,0,none,0.579,0.601,0.414,0,,
